id,destination_name,city,state_region,country,category,description,best_time_to_visit,average_budget,safety_score,popularity_score,latitude,longitude,image_url
438af004-47d0-49e7-aa72-ae8242f2a0cb,London (6),London,England,United Kingdom,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Oct-Mar,11302,6.5,7.5,51.4908,-0.1385,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
3ff19782-a4e0-435b-a044-e72b63c18046,Edinburgh (6),Edinburgh,Scotland,United Kingdom,heritage,Historic destination with ancient monuments and architectural marvels.,Nov-Feb,6301,6.9,6.7,55.9658,-3.2147,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
020dedba-5b7b-42c3-a18a-e853a003f876,Lisbon (6),Lisbon,Portugal,Portugal,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Year-round,19039,8.7,8.0,38.7602,-9.1003,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
85a9899e-6ff6-4254-b130-400154be3c31,Reykjavik (6),Reykjavik,Iceland,Iceland,adventure,"Thrilling destination for trekking, skiing, and adventure sports.",Oct-Mar,26184,9.3,6.1,64.1308,-21.9533,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
c9ee378c-b999-49eb-ad85-c2ff41bd4e65,New York (6),New York,New York,USA,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Nov-Feb,12876,8.4,7.5,40.7306,-73.9687,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
4c17a605-1566-451b-b270-602b1b4606c3,Los Angeles (6),Los Angeles,California,USA,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Nov-Feb,23675,6.5,5.7,34.0993,-118.2027,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
a91337f6-030f-4e2d-854d-1d74a393bda2,Miami (6),Miami,Florida,USA,beach,Stunning coastal destination with golden sands and azure waters.,Apr-Jun,22718,7.7,6.0,25.7256,-80.1877,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
1ab30933-64c8-49ce-84be-1d54b34125d2,Cancun (6),Cancun,Mexico,Mexico,beach,Stunning coastal destination with golden sands and azure waters.,Nov-Feb,12525,6.7,8.4,21.1643,-86.888,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
4f11e44c-cbcf-4b07-90ad-ffd564dbeb08,Rio de Janeiro (6),Rio de Janeiro,Rio,Brazil,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Nov-Feb,31503,9.2,9.4,-22.9251,-43.1672,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
bbb32b53-af6e-4e9c-a484-799d922c699e,Buenos Aires (6),Buenos Aires,Argentina,Argentina,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Oct-Mar,16033,6.8,9.2,-34.581,-58.3551,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
1a624456-feca-4ee0-8c64-21e9b4082c29,Machu Picchu (6),Machu Picchu,Cusco,Peru,heritage,Historic destination with ancient monuments and architectural marvels.,Jul-Sep,21748,7.1,7.1,-13.1197,-72.5056,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
4e90d98e-e6bb-48a7-90c8-f7bf8e310fcd,Cape Town (6),Cape Town,Western Cape,South Africa,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Apr-Jun,14979,8.6,5.5,-33.9564,18.4503,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
8ec39ee4-3be1-4261-9cf2-3cc6dfb6a935,Nairobi (6),Nairobi,Nairobi,Kenya,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Year-round,30216,6.6,7.7,-1.319,36.7951,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
dbcc6510-276d-4d67-b5af-750db256f376,Zanzibar (6),Zanzibar,Tanzania,Tanzania,island,Tropical island paradise with turquoise waters.,Oct-Mar,38544,5.8,8.7,-6.2025,39.2372,https://images.unsplash.com/photo-1506197603052-3cc9c3a201bd?w=800
00d1e37e-5eb2-49da-a094-dade165d0aa5,Sydney (6),Sydney,New South Wales,Australia,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Jul-Sep,33331,8.1,5.9,-33.8801,151.2067,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
48eb0758-e0d8-421e-af94-961ec8b724b5,Melbourne (6),Melbourne,Victoria,Australia,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Nov-Feb,16332,6.4,7.0,-37.7667,145.0056,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
0f5ae8fa-40ba-4b0c-b83c-25db5ff82077,Queenstown (6),Queenstown,Otago,New Zealand,adventure,"Thrilling destination for trekking, skiing, and adventure sports.",Jul-Sep,15292,8.5,9.7,-45.0054,168.6192,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
4988ac84-9b2d-44d6-89e2-ed6646a07c60,Maldives (6),Maldives,South Asia,Maldives,island,Tropical island paradise with turquoise waters.,Jul-Sep,55439,7.5,6.6,3.1986,73.1954,https://images.unsplash.com/photo-1506197603052-3cc9c3a201bd?w=800
801dd3f9-6df4-413c-9c6f-232dee8377ce,Seychelles (6),Seychelles,Mahe,Seychelles,island,Tropical island paradise with turquoise waters.,Jul-Sep,17741,7.9,9.0,-4.6576,55.4814,https://images.unsplash.com/photo-1506197603052-3cc9c3a201bd?w=800
b751cfe9-75f4-4c04-83dd-cf94b8058cfa,Mauritius (6),Mauritius,Port Louis,Mauritius,island,Tropical island paradise with turquoise waters.,Year-round,53915,7.6,8.1,-20.328,57.5061,https://images.unsplash.com/photo-1506197603052-3cc9c3a201bd?w=800
21c7c937-c27c-4cb5-9672-59a43efafe63,Goa (7),Goa,Goa,India,beach,Stunning coastal destination with golden sands and azure waters.,Oct-Mar,22798,7.3,9.2,15.3371,74.0986,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
826a0843-3330-4fab-98ef-0c7ce58ceae0,Manali (7),Manali,Himachal Pradesh,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Year-round,11481,9.4,5.2,32.2283,77.2152,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
507f455d-6f98-4dbb-beec-74cb9ea44468,Shimla (7),Shimla,Himachal Pradesh,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Oct-Mar,8110,6.7,6.9,31.0853,77.2062,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
c28f8cf1-fb3e-4581-9d1b-b9ab671a0cad,Dharamshala (7),Dharamshala,Himachal Pradesh,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Jul-Sep,7727,7.2,7.9,32.1745,76.3251,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
a9eef227-28f7-4174-9408-6c79faa7ae48,Kasol (7),Kasol,Himachal Pradesh,India,village,Charming rustic village with authentic local culture.,Nov-Feb,5797,8.8,7.2,32.0344,77.2758,https://images.unsplash.com/photo-1464822759023-fed622ff2c3b?w=800
640fd63f-3923-45ae-b148-dc59af839c65,Spiti Valley (7),Spiti Valley,Himachal Pradesh,India,adventure,"Thrilling destination for trekking, skiing, and adventure sports.",Year-round,25904,6.0,7.0,32.2412,78.0037,https://images.unsplash.com/photo-1551632811-561732d1e306?w=800
287a5071-6d45-43ea-9515-9676ffd9ce3a,Dalhousie (7),Dalhousie,Himachal Pradesh,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Year-round,19690,8.4,6.0,32.5338,75.9511,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
79135193-e0dd-4519-9716-7dede71c2586,Jaipur (7),Jaipur,Rajasthan,India,heritage,Historic destination with ancient monuments and architectural marvels.,Nov-Feb,17769,8.4,5.4,26.933,75.8007,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
cbdfe3e4-6b96-4a3a-abc7-721921a65925,Jodhpur (7),Jodhpur,Rajasthan,India,heritage,Historic destination with ancient monuments and architectural marvels.,Oct-Mar,14582,8.3,8.5,26.2864,73.0355,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
4dc3d82f-d490-442b-adc7-e4c7eae67851,Udaipur (7),Udaipur,Rajasthan,India,heritage,Historic destination with ancient monuments and architectural marvels.,Nov-Feb,12204,7.7,5.2,24.5525,73.696,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
17193b8e-1448-4fb6-ad28-94eae2141539,Jaisalmer (7),Jaisalmer,Rajasthan,India,desert,Vast desert with golden dunes and starry nights.,Nov-Feb,8656,9.0,5.9,26.9369,70.9003,https://images.unsplash.com/photo-1509316785289-025f5b846b35?w=800
3dfad2ce-ca35-4b62-9268-2ba06d14f0a3,Pushkar (7),Pushkar,Rajasthan,India,religious,Sacred pilgrimage site with spiritual significance.,Apr-Jun,14962,8.6,7.1,26.5025,74.5128,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
1b354872-53b1-4794-87c4-48fedfbfddfb,Bikaner (7),Bikaner,Rajasthan,India,heritage,Historic destination with ancient monuments and architectural marvels.,Nov-Feb,21735,6.3,8.0,27.9982,73.3078,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
234ccb1a-dce6-4452-80e8-1753fc15844b,Mount Abu (7),Mount Abu,Rajasthan,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Jul-Sep,13904,8.7,7.9,24.5919,72.6873,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
5dfd5115-8255-49e6-9ed9-a05451ea8852,Ranthambore (7),Ranthambore,Rajasthan,India,national_park,Protected wildlife sanctuary with diverse fauna.,Jul-Sep,12434,7.1,5.4,26.0273,76.4771,https://images.unsplash.com/photo-1516026672322-bc52d61a55d5?w=800
e9f1595b-5990-43c0-b193-c8f2ae60d8a8,Kochi (7),Kochi,Kerala,India,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Year-round,19113,8.0,7.7,9.9637,76.2222,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
e3bf0a70-e414-4e56-8ec5-122d3485de67,Munnar (7),Munnar,Kerala,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Nov-Feb,5902,8.1,5.2,10.1246,77.0762,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
a3549ab4-fd3f-46bc-a1ad-2902f6923b9a,Alleppey (7),Alleppey,Kerala,India,backwater,Serene backwater destination with houseboat stays.,Year-round,17779,6.8,5.4,9.459,76.3882,https://images.unsplash.com/photo-1602002418082-a4443e081dd1?w=800
7f51124f-95d3-4147-a354-2d82f43afce7,Thekkady (7),Thekkady,Kerala,India,national_park,Protected wildlife sanctuary with diverse fauna.,Nov-Feb,16011,6.6,8.2,9.62,77.1672,https://images.unsplash.com/photo-1516026672322-bc52d61a55d5?w=800
d78e0617-b5f3-459c-a5c6-554da5998122,Kovalam (7),Kovalam,Kerala,India,beach,Stunning coastal destination with golden sands and azure waters.,Year-round,13813,9.4,8.6,8.3864,76.9323,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
ff82693f-5559-4a07-a811-65f634485572,Varkala (7),Varkala,Kerala,India,beach,Stunning coastal destination with golden sands and azure waters.,Apr-Jun,18578,7.0,6.8,8.6947,76.709,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
449f396a-32e8-45c1-9191-7096f2acfde6,Wayanad (7),Wayanad,Kerala,India,nature,Pristine natural destination with lush landscapes and wildlife.,Year-round,6063,6.7,5.6,11.7049,76.1094,https://images.unsplash.com/photo-1441974231531-c6227db76b6e?w=800
d53f6db3-0a12-444d-942c-6c5003f435a4,Bangalore (7),Bangalore,Karnataka,India,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Year-round,23558,7.6,8.3,12.9828,77.5555,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
9513db62-41eb-49ac-b20e-96e272061f90,Mysore (7),Mysore,Karnataka,India,heritage,Historic destination with ancient monuments and architectural marvels.,Year-round,7436,7.4,8.3,12.3392,76.688,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
60404afc-bcea-4990-b25b-bdfcf227e379,Coorg (7),Coorg,Karnataka,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Apr-Jun,11996,7.9,6.5,12.4269,75.7877,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
a566ea92-b640-40cc-b6d3-6b7d04aa4905,Hampi (7),Hampi,Karnataka,India,heritage,Historic destination with ancient monuments and architectural marvels.,Apr-Jun,21189,6.0,7.7,15.337,76.4732,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
25ea5471-f8d2-42b3-9f64-f748f7f7c57a,Gokarna (7),Gokarna,Karnataka,India,beach,Stunning coastal destination with golden sands and azure waters.,Jul-Sep,13895,9.0,6.1,14.5269,74.2882,https://images.unsplash.com/photo-1507525428034-b723cf961d3e?w=800
e2be7e7a-127d-4f00-bd8c-d05326f66b0e,Chikmagalur (7),Chikmagalur,Karnataka,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Oct-Mar,5392,7.4,8.8,13.3398,75.7427,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
3a23af27-46cb-433b-b748-e2202cc16723,Chennai (7),Chennai,Tamil Nadu,India,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Year-round,23586,7.2,6.6,13.0887,80.2845,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
f712d573-b19a-482b-871c-db23ecc71088,Ooty (7),Ooty,Tamil Nadu,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Oct-Mar,15495,6.3,6.4,11.4354,76.674,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
af3e1436-62bc-4c2f-bd89-17cf9f9a3431,Kodaikanal (7),Kodaikanal,Tamil Nadu,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Year-round,14011,6.8,5.0,10.2567,77.4733,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
d3c8891b-502c-4d90-8ea2-8fc9d5a47b96,Mahabalipuram (7),Mahabalipuram,Tamil Nadu,India,heritage,Historic destination with ancient monuments and architectural marvels.,Year-round,16092,9.3,9.0,12.5856,80.2262,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
fd608870-2edc-492f-9f52-ad3be78f21ba,Rameswaram (7),Rameswaram,Tamil Nadu,India,religious,Sacred pilgrimage site with spiritual significance.,Jul-Sep,10774,8.7,8.1,9.2857,79.3256,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
1115119a-d6d9-441b-bac8-55955d225512,Madurai (7),Madurai,Tamil Nadu,India,religious,Sacred pilgrimage site with spiritual significance.,Year-round,8490,7.3,8.9,9.968,78.0754,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
a6e924fb-4036-4cee-882c-f579642cacf8,Mumbai (7),Mumbai,Maharashtra,India,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Year-round,19808,7.8,8.3,19.0815,72.8296,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
711b472e-c45e-4289-892c-af19e7d6d335,Pune (7),Pune,Maharashtra,India,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Year-round,32462,6.8,9.4,18.55,73.8133,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
b28dd4d7-974e-4b47-902d-d3cd72cbc0c5,Aurangabad (7),Aurangabad,Maharashtra,India,heritage,Historic destination with ancient monuments and architectural marvels.,Nov-Feb,10595,8.9,6.6,19.8637,75.3467,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
9c9aa684-5db3-480c-86dc-9c20206f83ed,Lonavala (7),Lonavala,Maharashtra,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Nov-Feb,14354,7.9,5.9,18.7174,73.4373,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
53aab88b-95e5-4692-9e17-603899b65c4f,Mahabaleshwar (7),Mahabaleshwar,Maharashtra,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Apr-Jun,16555,8.9,8.4,17.9006,73.6173,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
2e3d5d34-b868-4ce4-86f7-718edfc682b6,Nasik (7),Nasik,Maharashtra,India,religious,Sacred pilgrimage site with spiritual significance.,Nov-Feb,9088,7.3,9.6,19.9691,73.77,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
08f22bdc-8384-4dfd-8a3f-44e032835105,Agra (7),Agra,Uttar Pradesh,India,heritage,Historic destination with ancient monuments and architectural marvels.,Oct-Mar,12131,8.6,8.7,27.218,78.0025,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
d9583137-f291-479b-acef-72d1c37679ed,Varanasi (7),Varanasi,Uttar Pradesh,India,religious,Sacred pilgrimage site with spiritual significance.,Oct-Mar,10907,9.1,5.7,25.3016,82.9722,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
a7610390-0d20-446b-9808-4008f5cbfd3f,Lucknow (7),Lucknow,Uttar Pradesh,India,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Year-round,20169,8.6,5.7,26.8839,80.9784,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
b7d1deb9-072a-4496-b7d7-e5ac54c65953,Mathura (7),Mathura,Uttar Pradesh,India,religious,Sacred pilgrimage site with spiritual significance.,Year-round,14087,9.5,6.0,27.4461,77.6625,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
08c54449-448e-4e3a-b2bc-0c32961d4890,Vrindavan (7),Vrindavan,Uttar Pradesh,India,religious,Sacred pilgrimage site with spiritual significance.,Year-round,4897,5.5,9.5,27.5899,77.7136,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
2b3b46a9-8d09-4a8e-b0ad-c3b2dc52b814,Ayodhya (7),Ayodhya,Uttar Pradesh,India,religious,Sacred pilgrimage site with spiritual significance.,Oct-Mar,8460,7.4,5.2,26.7943,82.2157,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
663a98b0-6b48-4fe9-82fe-6f985b592a25,Ahmedabad (7),Ahmedabad,Gujarat,India,city,"Vibrant urban destination with culture, cuisine, and nightlife.",Apr-Jun,10736,7.8,6.5,23.0617,72.5535,https://images.unsplash.com/photo-1477959858617-67f85cf4f1df?w=800
24bd4bc9-5f20-4e86-89b4-9ce17b753a2a,Rann of Kutch (7),Rann of Kutch,Gujarat,India,desert,Vast desert with golden dunes and starry nights.,Nov-Feb,10695,6.6,6.5,23.7278,70.764,https://images.unsplash.com/photo-1509316785289-025f5b846b35?w=800
c1253022-dfde-4e48-8ce9-f248a5093736,Somnath (7),Somnath,Gujarat,India,religious,Sacred pilgrimage site with spiritual significance.,Nov-Feb,5580,6.6,5.1,20.9129,70.3856,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
1accc248-b017-46c7-a49a-ce24e6996abf,Dwarka (7),Dwarka,Gujarat,India,religious,Sacred pilgrimage site with spiritual significance.,Nov-Feb,11888,6.9,6.5,22.2084,68.9889,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
2a970834-c780-4568-a837-6375a63542f8,Rishikesh (7),Rishikesh,Uttarakhand,India,religious,Sacred pilgrimage site with spiritual significance.,Apr-Jun,12405,6.5,5.3,30.0982,78.2515,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
ff2d917d-7edb-4c57-9108-9060b41ab2e6,Haridwar (7),Haridwar,Uttarakhand,India,religious,Sacred pilgrimage site with spiritual significance.,Jul-Sep,3831,6.0,7.3,29.9632,78.1248,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
0e504dab-903a-459d-8ff3-bbc4f8db5076,Nainital (7),Nainital,Uttarakhand,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Oct-Mar,6410,7.2,5.9,29.3899,79.4729,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
3905119b-7f96-463c-9f16-70763496a370,Mussoorie (7),Mussoorie,Uttarakhand,India,hill_station,Scenic mountain retreat with breathtaking valley views.,Jul-Sep,15097,6.9,6.6,30.4296,78.0922,https://images.unsplash.com/photo-1506905925346-21bda4d32df4?w=800
15a6be1a-f13f-422f-a8ad-fd2c408e5f63,Jim Corbett (7),Jim Corbett,Uttarakhand,India,national_park,Protected wildlife sanctuary with diverse fauna.,Year-round,6286,9.4,8.6,29.5266,78.7379,https://images.unsplash.com/photo-1516026672322-bc52d61a55d5?w=800
f97f3ace-3b33-48fe-87cf-89532a39577c,Auli (7),Auli,Uttarakhand,India,ski_resort,Premier ski destination with world-class slopes.,Jul-Sep,15187,7.3,8.3,30.5453,79.5615,https://images.unsplash.com/photo-1467809941588-68d5c9e3c9fd?w=800
94dbcfb0-dbb4-46ed-b5cc-357dd5b69499,Kedarnath (7),Kedarnath,Uttarakhand,India,religious,Sacred pilgrimage site with spiritual significance.,Nov-Feb,6666,6.1,9.3,30.711,79.0532,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
1ab1d617-6af1-4a4a-9b81-9e7117f6d2b0,Badrinath (7),Badrinath,Uttarakhand,India,religious,Sacred pilgrimage site with spiritual significance.,Nov-Feb,14462,9.2,6.6,30.7794,79.4763,https://images.unsplash.com/photo-1545126218-ab2e43f54571?w=800
24caddf2-f557-4987-8bb5-d6f8b1799a7b,Khajuraho (7),Khajuraho,Madhya Pradesh,India,heritage,Historic destination with ancient monuments and architectural marvels.,Jul-Sep,6495,5.8,5.5,24.8297,79.9545,https://images.unsplash.com/photo-1524492412937-b28074a5d7da?w=800
